Date,Low,Open,Volume,High,Close,Adjusted Close
02-01-1970,3.4479169845581055,3.5416669845581055,276000,3.5416669845581055,3.4583330154418945,1.3469370603561401
05-01-1970,3.4375,3.4583330154418945,103200,3.4895830154418945,3.4479169845581055,1.3428804874420166
06-01-1970,3.34375,3.4479169845581055,105600,3.4479169845581055,3.3645830154418945,1.3104240894317627
07-01-1970,3.2395830154418945,3.3333330154418945,201600,3.3333330154418945,3.2604169845581055,1.269853115081787
08-01-1970,3.25,3.2604169845581055,325200,3.3333330154418945,3.2708330154418945,1.2739100456237793
09-01-1970,3.2083330154418945,3.2708330154418945,345600,3.2708330154418945,3.2083330154418945,1.2495677471160889
12-01-1970,3.1458330154418945,3.2083330154418945,414000,3.2395830154418945,3.1875,1.2414536476135254
13-01-1970,3.1979169845581055,3.1979169845581055,297600,3.2395830154418945,3.2291669845581055,1.2576824426651
14-01-1970,3.1770830154418945,3.2291669845581055,256800,3.2604169845581055,3.2604169845581055,1.269853115081787
15-01-1970,3.21875,3.2604169845581055,201600,3.2604169845581055,3.25,1.2657955884933472
16-01-1970,3.2083330154418945,3.25,217200,3.28125,3.2083330154418945,1.2495677471160889
19-01-1970,3.1770830154418945,3.2083330154418945,178800,3.2395830154418945,3.2083330154418945,1.2495677471160889
20-01-1970,3.1770830154418945,3.2083330154418945,279600,3.25,3.2083330154418945,1.2495677471160889
21-01-1970,3.1458330154418945,3.2083330154418945,292800,3.2291669845581055,3.1875,1.2414536476135254
22-01-1970,3.1666669845581055,3.1875,216000,3.2291669845581055,3.1770830154418945,1.2373974323272705
23-01-1970,3.1666669845581055,3.1770830154418945,247200,3.2604169845581055,3.1666669845581055,1.2333403825759888
26-01-1970,3.0416669845581055,3.1666669845581055,198000,3.1666669845581055,3.0729169845581055,1.196826457977295
27-01-1970,3.0104169845581055,3.0625,204000,3.0625,3.0208330154418945,1.1765406131744385
28-01-1970,3.0104169845581055,3.0208330154418945,276000,3.0833330154418945,3.0520830154418945,1.188713550567627
29-01-1970,3.0208330154418945,3.0520830154418945,241200,3.09375,3.0416669845581055,1.1846563816070557
30-01-1970,3.0,3.0416669845581055,547200,3.09375,3.03125,1.1805988550186157
02-02-1970,3.0416669845581055,3.0416669845581055,172800,3.15625,3.0416669845581055,1.1846563816070557
03-02-1970,3.0416669845581055,3.0416669845581055,806400,3.15625,3.1041669845581055,1.2089978456497192
04-02-1970,3.0416669845581055,3.1041669845581055,346800,3.1145830154418945,3.0625,1.1927692890167236
05-02-1970,3.0,3.0520830154418945,277200,3.0520830154418945,3.0416669845581055,1.1846563816070557
06-02-1970,3.0,3.0416669845581055,196800,3.0833330154418945,3.03125,1.1805988550186157
09-02-1970,3.0208330154418945,3.03125,87600,3.1354169845581055,3.0833330154418945,1.2008837461471558
10-02-1970,3.0729169845581055,3.0833330154418945,237600,3.1354169845581055,3.1145830154418945,1.2130550146102905
11-02-1970,3.09375,3.1145830154418945,242400,3.21875,3.1458330154418945,1.2252262830734253
12-02-1970,3.1041669845581055,3.1458330154418945,181200,3.15625,3.1041669845581055,1.2089978456497192
13-02-1970,3.09375,3.1041669845581055,562800,3.1354169845581055,3.1041669845581055,1.2089978456497192
16-02-1970,3.1041669845581055,3.1041669845581055,157200,3.1458330154418945,3.1145830154418945,1.2130550146102905
17-02-1970,3.09375,3.1145830154418945,166800,3.125,3.1041669845581055,1.2089978456497192
18-02-1970,3.0833330154418945,3.1041669845581055,1314000,3.15625,3.1354169845581055,1.2211695909500122
19-02-1970,3.1458330154418945,3.1458330154418945,788400,3.2708330154418945,3.2604169845581055,1.269853115081787
20-02-1970,3.1979169845581055,3.2604169845581055,291600,3.3541669845581055,3.2708330154418945,1.2739100456237793
24-02-1970,3.2604169845581055,3.2708330154418945,169200,3.3541669845581055,3.3333330154418945,1.2982525825500488
25-02-1970,3.3125,3.3333330154418945,226800,3.375,3.3541669845581055,1.3063673973083496
26-02-1970,3.2916669845581055,3.34375,88800,3.34375,3.3125,1.2901384830474854
27-02-1970,3.3020830154418945,3.3125,99600,3.3541669845581055,3.3125,1.2901384830474854
02-03-1970,3.3229169845581055,3.3229169845581055,298800,3.46875,3.3645830154418945,1.3104240894317627
03-03-1970,3.3333330154418945,3.3645830154418945,459600,3.4270830154418945,3.3333330154418945,1.2982525825500488
04-03-1970,3.3541669845581055,3.3541669845581055,265200,3.4375,3.3958330154418945,1.3225945234298706
05-03-1970,3.3958330154418945,3.3958330154418945,217200,3.4479169845581055,3.4270830154418945,1.3347660303115845
06-03-1970,3.4166669845581055,3.4270830154418945,255600,3.4583330154418945,3.4270830154418945,1.3347660303115845
09-03-1970,3.3541669845581055,3.3958330154418945,130800,3.3958330154418945,3.3854169845581055,1.318537712097168
